UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	16
0	16
17	12
0	0
0	0
6	37
0	23
0	24
0	27
1	10
0	0
2	18
0	15
1	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	15
4	196
40	290
5	23
0	143
12	16
2	180
0	28
7	0
0	329
798	545
0	331
0	85
4	60
7	306
0	178
18	32
0	185
65	496
1	487
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	261
9	462
3	63
0	264
0	32
0	3
0	393
0	126
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
1	0
0	0
0	3
0	12
8	319
0	6
0	0
0	107
0	286
0	34
0	98
1	0
0	29
0	0
0	3
0	36
12	2
0	55
23	4
0	1
0	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
200	736
4	43
0	0
0	522
0	128
2	13
8	715
0	676
0	0
13	0
3	2440
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	30
0	30
0	36
0	20
0	12
0	0
0	21
2	0
1	0
2	1
0	1
0	0
0	0
0	0
0	0
0	0
0	21
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
171	0
58	1140
48	1086
0	27
6	96
0	979
5	0
1	4
0	0
0	0
0	0
0	1034
0	0
0	0
11	5
0	5
0	1
0	0
0	2
464	45
1	49
0	22
0	2
0	1
0	2
0	1
0	0
8	270
0	246
1	274
0	1
1	167
0	202
0	271
0	4
0	23
0	219
6	3
2	15
0	2
0	0
0	0
0	8
0	0
10	0
0	0
2	8
10	42
11	14
0	4
0	30
6	28
0	0
88	161
0	147
1	14
0	1
0	7
2	7
0	0
0	1
0	0
0	0
0	0
48	603
0	206
7	365
0	207
15	437
0	141
4	66
1	0
0	2
26	122
0	6
0	6
0	16
0	2
0	21
0	23
0	7
0	18
0	7
0	5
0	106
0	1
18	5
1	7
1	2
1	3
1	3
0	1
0	2
0	23
0	0
1	6
0	0
0	20
0	0
436	403
0	39
0	52
3	6
0	1
1	305
0	3
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
150	52
0	2
0	13
2	5
0	11
0	11
0	32
0	5
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
