UniqueCount	AmbigCount
0	0
0	0
0	6
0	4
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	12
0	12
21	5
0	0
0	0
2	38
0	22
0	24
0	31
0	7
0	0
0	13
0	14
1	1
0	0
2	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
2	41
4	236
29	368
9	52
0	226
6	18
1	195
0	59
2	0
0	371
830	562
1	373
0	153
0	103
3	361
0	229
6	80
0	237
49	563
3	552
0	37
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	312
9	510
1	73
4	308
0	43
0	19
0	421
0	124
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	14
7	437
0	12
0	1
0	123
1	402
3	42
0	181
1	2
0	49
0	0
2	12
0	46
6	1
0	87
19	9
0	3
0	6
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	0
0	0
0	0
0	0
225	891
0	67
0	1
0	599
0	178
0	27
6	865
0	820
0	0
6	0
2	1901
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	32
0	33
0	28
0	18
0	3
0	21
0	0
1	0
11	0
2	0
0	0
0	0
0	0
0	0
0	0
0	74
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
285	0
56	1015
27	963
0	55
4	101
0	835
2	2
0	2
2	0
1	2
1	2
3	1557
0	0
0	0
7	2
2	2
0	0
0	0
0	1
457	37
0	45
0	11
1	1
0	0
0	8
0	1
0	0
6	267
0	259
0	274
0	1
0	178
0	207
0	267
0	6
0	17
0	201
5	17
4	20
0	7
0	0
0	0
0	28
0	0
11	11
0	0
7	28
13	54
27	21
0	6
0	38
4	37
0	0
154	338
0	300
16	38
0	1
3	3
2	3
0	0
0	2
0	0
0	0
0	0
66	775
0	245
8	494
0	243
6	550
0	152
4	148
0	1
3	1
34	129
0	6
0	6
0	20
0	3
0	22
0	21
0	7
0	22
0	5
0	4
0	107
0	6
10	0
0	2
2	2
0	3
0	3
0	0
0	1
0	42
0	1
0	8
0	0
0	18
0	0
478	427
0	59
0	59
0	15
0	4
0	290
0	11
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
103	24
1	6
0	6
0	3
0	5
0	4
0	9
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
