UniqueCount	AmbigCount
0	0
0	0
0	0
1	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	80
0	57
0	63
1	66
2	18
0	1
0	22
0	20
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
1	5
7	245
47	408
9	18
0	217
14	49
11	255
0	45
3	0
2	440
1190	791
3	443
0	112
0	69
17	493
2	227
31	51
8	242
140	1064
0	1040
0	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1212
28	1943
15	271
7	1088
2	120
0	21
0	1530
2	511
0	0
1	0
0	0
0	0
12	19
0	7
0	19
0	4
0	0
0	0
0	0
2	0
0	0
0	17
0	36
28	731
0	22
0	0
0	242
0	631
1	82
0	252
2	2
0	87
0	2
0	22
2	84
6	2
0	127
36	10
0	1
0	9
2	0
0	0
0	0
3	0
0	12
0	12
0	12
0	0
0	0
0	10
0	8
0	1
0	12
0	0
0	0
0	1
0	1
1	0
0	0
0	7
0	0
0	0
0	0
0	0
151	650
0	47
0	0
0	456
1	88
0	7
7	620
0	606
0	0
16	0
2	181
0	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
271	0
0	13
0	13
0	0
0	2
0	12
0	0
0	0
4	0
0	0
1	0
3	2080
0	0
0	0
22	7
2	7
0	0
0	1
0	2
895	103
2	184
2	65
1	4
0	3
0	75
1	1
0	2
21	732
0	689
0	752
0	5
0	518
1	594
3	731
0	8
0	30
1	614
1	10
13	63
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	0
6	23
9	8
0	5
1	19
2	16
0	0
36	58
0	53
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
88	784
0	267
8	424
0	239
13	541
0	138
2	103
1	0
0	2
53	172
6	3
0	3
0	32
0	5
0	40
5	45
0	10
1	39
0	3
0	3
5	156
0	5
14	0
0	5
2	3
4	2
0	2
0	0
0	1
0	50
1	2
0	5
0	0
0	14
0	0
1429	1565
0	149
0	161
2	45
0	0
3	1209
0	19
0	120
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	2
0	0
230	88
0	6
0	17
0	20
0	7
0	5
0	45
0	8
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
