UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
10	2
0	2
2	1
2	0
0	0
4	66
0	54
0	54
0	47
2	9
0	5
0	15
0	14
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
1	71
14	585
100	1000
9	108
0	634
12	57
8	489
0	164
4	1
1	489
1842	827
0	495
0	175
0	116
9	549
1	296
4	148
2	330
45	1020
1	1008
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	760
20	1162
6	136
1	685
0	42
0	38
4	966
0	228
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
28	645
0	3
0	0
0	87
0	623
0	29
0	329
7	1
0	114
4	8
1	47
4	135
5	9
0	187
20	3
0	1
0	2
0	0
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	156
0	0
0	0
0	0
0	0
320	1156
0	48
0	0
0	781
0	127
2	17
0	1116
0	1107
0	0
6	1
9	3243
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
1	32
0	24
0	13
0	2
0	23
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	107
0	1
0	0
0	0
0	0
0	5
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
829	0
50	1795
53	1740
1	59
1	122
3	1273
1	0
0	0
3	0
0	1
2	1
4	2099
0	0
0	0
13	0
0	0
0	0
0	0
0	0
628	12
2	37
0	9
0	4
0	3
1	24
0	3
0	0
2	403
0	385
0	407
0	0
0	249
0	282
0	402
0	0
0	20
0	293
9	7
3	39
0	14
0	0
0	1
0	11
0	1
1	1
0	1
3	10
19	95
15	45
0	21
0	63
12	68
0	0
61	259
0	249
6	10
0	7
0	11
0	11
0	0
0	8
0	0
0	0
0	0
97	1108
1	457
6	597
0	308
11	665
0	185
1	163
1	1
0	1
89	189
0	3
0	2
0	19
0	1
0	19
1	13
0	2
0	20
0	2
0	2
3	160
0	8
7	3
0	7
0	1
0	6
1	8
0	2
0	1
0	70
0	8
1	14
0	3
0	34
0	0
806	346
0	96
0	98
1	30
0	0
0	121
0	3
0	9
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
81	22
1	1
0	5
0	1
0	2
0	2
0	14
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
