UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	1
0	1
1	1
0	0
0	0
0	9
0	4
0	4
0	8
0	6
0	0
0	6
0	6
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
1	83
0	115
2	159
2	45
0	105
1	29
0	90
0	37
1	0
0	206
288	277
0	208
0	103
0	109
0	211
0	127
7	72
1	133
18	229
0	217
0	18
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	141
0	197
1	36
0	134
0	21
0	13
1	165
0	53
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	11
6	148
0	4
0	4
0	46
0	132
0	15
0	61
1	1
0	31
0	5
0	15
0	27
3	2
0	28
7	3
0	0
0	3
2	0
0	3
0	1
0	3
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	143
0	0
0	0
0	0
0	0
130	398
0	50
0	0
0	264
0	86
0	23
0	387
0	370
0	0
6	0
6	1639
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	11
0	11
0	7
0	4
0	0
0	7
0	2
0	2
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	50
0	1
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
122	1
8	435
22	426
0	41
1	89
0	362
0	0
0	0
0	1
0	1
0	0
0	836
0	0
0	0
0	4
0	4
0	0
1	0
0	1
184	15
0	27
0	8
0	1
0	0
0	11
0	0
0	0
4	92
0	91
0	94
0	2
0	66
2	71
0	92
0	1
0	9
0	73
0	11
2	12
0	8
0	0
0	0
0	5
0	0
3	2
0	0
1	5
2	43
2	27
0	11
0	26
2	26
0	0
32	70
0	59
3	11
0	0
0	2
0	2
0	1
0	2
0	0
0	0
0	0
8	295
1	123
3	196
0	76
3	191
0	60
1	75
0	0
0	3
6	68
0	3
0	3
0	11
0	0
0	11
0	10
0	3
0	11
0	3
0	3
0	55
0	7
7	0
0	6
0	4
0	3
0	2
0	1
0	2
0	16
0	1
1	5
0	0
0	16
0	0
140	159
0	16
0	27
0	15
0	3
0	98
0	5
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
26	11
0	1
0	3
0	0
0	0
0	0
0	4
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
