UniqueCount	AmbigCount
0	0
0	0
0	2
0	1
1	1
0	0
0	0
2	0
0	0
0	0
0	0
1	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	16
0	9
0	9
0	16
1	9
0	1
0	12
0	9
0	0
0	0
1	17
0	0
0	0
0	0
0	1
0	15
1	2
0	0
0	0
1	44
0	147
4	214
2	42
0	160
3	38
1	138
0	68
2	0
2	229
290	295
0	231
0	127
0	130
2	216
0	124
8	68
0	139
37	393
1	372
0	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	458
6	654
8	164
1	459
0	93
0	90
0	567
0	207
0	0
1	1
0	0
2	0
4	7
0	7
0	7
1	5
0	0
0	0
0	0
0	0
0	0
0	14
0	24
7	303
0	14
0	7
0	116
0	256
0	27
0	114
1	3
0	45
0	5
0	13
0	57
2	4
0	49
8	13
0	3
0	10
2	0
0	12
2	0
0	10
0	4
0	4
0	4
0	0
0	0
0	4
0	3
0	0
0	4
0	1
0	0
0	0
0	1
0	0
0	0
0	308
0	0
0	0
0	0
0	0
68	272
0	36
0	2
0	182
0	66
0	16
3	257
0	255
0	0
8	0
0	195
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	7
0	7
0	7
0	4
0	1
0	0
0	4
0	3
0	3
0	0
0	3
0	0
0	6
0	0
0	0
0	0
0	34
0	3
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
142	1
0	11
0	11
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
1	1571
0	0
0	0
12	13
0	13
0	1
0	3
0	2
342	55
0	77
0	28
0	1
0	1
0	21
0	1
0	1
9	212
0	210
0	213
0	1
0	177
1	187
0	212
0	5
0	28
0	182
2	22
4	41
0	13
0	0
0	0
0	3
0	2
0	2
1	0
0	1
1	22
3	16
0	8
0	14
2	13
0	0
9	24
0	22
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	316
0	139
0	217
0	115
7	229
1	93
6	73
0	6
0	4
19	87
0	4
0	4
0	19
0	8
0	24
1	26
0	11
0	23
0	6
0	5
0	80
0	5
6	0
0	4
0	3
0	6
1	8
0	1
0	0
0	27
1	4
0	6
0	4
0	10
0	0
369	648
0	61
0	85
3	42
0	11
0	449
0	24
0	76
0	0
0	0
0	6
0	6
1	0
0	2
0	0
0	1
0	0
2	2
0	0
1	0
0	4
0	0
63	39
0	6
0	11
0	8
0	2
0	2
0	13
0	2
0	0
0	0
0	0
0	3
0	2
0	0
0	1
0	1
0	3
0	2
0	2
0	1
