UniqueCount	AmbigCount
0	0
0	0
0	2
0	2
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
22	6
0	6
10	4
0	0
0	0
2	28
0	15
0	17
0	22
7	9
0	1
2	12
0	10
3	0
0	0
1	0
0	0
0	0
2	0
0	0
0	2
0	0
0	0
0	0
0	7
10	195
43	324
6	16
0	187
15	13
2	171
0	52
4	0
2	315
750	501
0	315
0	90
0	66
11	293
0	175
17	22
3	165
80	533
0	521
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	309
9	497
8	62
0	240
0	29
0	5
2	404
0	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	7
8	332
0	9
0	1
0	103
0	303
1	49
0	111
2	0
0	43
0	1
0	11
2	35
2	2
0	57
21	3
0	1
0	2
0	0
0	0
0	0
1	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
223	791
0	85
0	1
0	524
0	172
2	25
5	744
1	683
0	0
14	0
3	1374
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	30
0	33
2	23
0	7
0	1
0	13
0	3
0	3
7	0
0	0
0	0
0	2
0	0
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
242	0
40	801
39	756
0	21
5	54
1	644
3	0
2	0
2	0
0	1
0	1
2	986
0	0
0	0
8	10
0	10
0	0
0	6
0	1
464	45
1	51
0	25
1	1
0	0
0	2
0	1
0	0
6	265
0	243
0	271
1	1
0	174
0	208
0	267
0	7
0	14
0	212
3	4
6	8
0	6
0	0
0	0
0	11
0	0
8	0
0	0
10	11
12	29
13	9
0	8
0	26
4	22
0	0
126	239
0	223
8	16
0	0
1	3
0	3
0	0
0	0
0	0
0	0
0	0
57	620
0	196
8	374
0	191
12	440
2	118
2	94
0	0
0	4
42	154
1	10
0	10
0	31
0	2
2	29
1	32
0	11
0	32
0	10
0	8
2	132
0	6
9	1
2	10
0	7
2	3
0	4
0	0
0	0
0	31
0	0
3	1
0	1
0	15
0	0
415	458
0	41
0	48
1	7
0	0
0	362
0	3
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
107	58
0	5
0	17
0	5
0	6
0	6
0	31
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
