UniqueCount	AmbigCount
0	0
0	0
0	1
0	0
4	1
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
3	70
0	49
0	52
0	53
1	20
0	2
0	26
0	22
0	2
0	0
2	0
0	0
0	0
0	0
4	0
0	3
0	0
0	0
0	0
1	23
17	430
57	660
4	63
0	403
25	59
6	384
0	131
8	1
4	706
1386	1037
0	711
0	263
1	193
12	646
4	376
16	126
2	394
128	1240
5	1200
0	125
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	1450
36	2329
17	361
8	1382
0	162
0	88
2	1899
0	614
0	0
1	3
0	0
0	0
9	2
0	0
0	2
0	2
0	0
0	0
1	0
0	0
0	0
0	25
0	53
27	1100
2	31
0	12
0	324
0	987
2	127
0	439
5	5
0	119
0	2
0	36
3	127
10	22
0	201
53	12
0	6
0	6
1	0
0	9
0	0
4	6
0	19
0	19
0	20
0	0
0	0
0	14
0	12
0	1
0	19
0	1
0	0
0	2
0	1
0	0
0	0
0	185
0	0
0	0
0	0
0	0
242	884
5	93
0	0
0	607
2	153
2	23
6	824
0	784
0	0
14	0
2	556
0	0
0	0
0	0
4	0
0	0
1	0
2	0
0	0
1	0
0	0
0	0
1	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	3
1	0
0	0
0	0
0	41
0	3
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
431	3
0	21
1	19
0	1
0	1
0	18
0	0
1	0
0	0
1	0
0	0
0	3369
1	0
0	0
36	18
1	18
0	1
1	1
0	12
1272	143
0	355
7	121
6	0
0	0
0	212
0	0
1	6
5	1000
2	974
0	1045
0	8
0	730
1	810
0	1001
0	11
0	67
0	814
12	39
15	81
1	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	60
14	25
0	14
0	49
4	45
0	0
22	62
0	60
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
68	993
0	363
4	598
0	319
10	695
3	202
3	176
0	0
0	4
58	212
2	10
0	9
0	38
0	3
0	42
6	37
0	10
0	40
0	9
0	6
3	180
0	13
14	2
0	15
1	10
2	6
0	6
0	2
0	1
1	57
0	1
0	12
0	2
0	24
0	0
1746	1945
0	191
1	234
3	82
0	9
1	1429
0	42
0	189
0	0
1	0
0	7
2	7
4	0
0	1
0	0
0	0
0	0
2	0
0	0
3	1
1	1
0	0
266	138
2	2
0	44
1	20
0	11
0	17
0	73
0	19
0	0
0	0
0	0
0	4
1	3
0	0
0	2
0	2
