UniqueCount	AmbigCount
0	0
0	0
1	3
1	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
6	86
0	67
0	65
0	66
4	20
0	6
1	24
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
7	257
49	396
4	29
0	223
13	25
7	217
0	61
0	0
2	375
882	600
0	375
0	85
1	68
7	338
1	195
10	55
2	205
128	900
0	884
0	72
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1019
45	1698
13	227
2	939
4	97
0	15
1	1351
0	424
0	0
0	0
0	0
0	1
22	12
0	6
0	12
0	4
0	0
0	0
0	0
0	0
0	0
0	12
0	47
27	854
0	31
0	3
0	291
1	728
2	104
0	293
0	0
0	85
0	0
0	15
5	86
11	2
0	130
39	8
0	1
0	7
4	0
0	0
0	0
7	0
0	14
0	14
0	14
0	0
0	0
0	11
0	11
0	0
0	14
0	1
0	0
0	4
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
194	675
5	69
0	0
0	449
0	120
0	21
4	636
2	588
0	0
17	0
2	200
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	6
0	5
0	5
0	4
0	2
0	0
0	2
1	0
0	0
0	0
0	0
0	0
0	3
2	0
0	0
0	0
0	32
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
316	0
0	7
0	7
0	0
0	1
0	5
1	0
0	1
2	0
0	1
1	1
0	1622
0	0
0	0
23	8
0	8
0	0
0	1
0	1
902	88
1	138
2	57
2	2
0	2
1	45
0	1
0	1
24	599
1	566
0	609
2	0
2	431
1	480
1	603
0	8
0	44
2	498
5	8
14	41
0	2
0	0
2	0
0	1
0	0
0	0
0	0
0	1
9	29
19	16
0	7
0	19
4	17
0	0
22	49
0	49
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
70	741
0	222
6	433
0	228
17	523
4	124
3	100
0	0
0	0
55	182
2	9
0	9
0	42
0	1
2	49
2	40
0	9
0	44
0	8
0	6
6	142
0	7
9	1
0	5
0	4
1	3
0	6
0	1
0	1
0	40
0	1
3	5
0	0
0	19
0	0
1370	1435
0	125
0	162
4	29
1	0
1	1114
0	22
0	137
0	0
0	0
0	10
6	10
1	0
0	1
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	0
230	106
0	8
0	24
0	8
0	12
0	12
0	66
0	15
0	0
0	0
2	0
0	2
0	1
1	0
0	1
0	1
0	2
0	2
0	2
