UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	8
0	8
11	6
0	0
0	0
3	41
0	23
0	25
0	33
1	9
0	1
3	17
0	15
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
6	266
60	457
10	27
0	272
9	35
11	261
1	64
6	0
0	348
963	610
0	353
0	79
0	43
5	377
2	207
19	67
0	229
107	742
0	729
0	21
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	336
6	516
6	67
7	282
0	29
0	9
0	396
0	132
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	21
14	336
0	8
0	2
0	125
0	276
1	35
0	106
0	0
0	29
0	0
0	8
0	19
11	0
0	50
24	5
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
235	745
9	48
1	0
0	525
0	138
1	15
0	721
3	671
0	0
10	0
2	1739
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	32
0	39
0	26
0	11
0	1
0	20
1	0
0	0
6	0
1	0
0	0
0	0
0	0
0	0
0	0
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
226	0
60	1168
43	1120
0	24
1	85
1	942
6	1
0	1
3	1
0	1
0	1
1	1045
0	1
0	0
17	6
0	6
0	0
0	0
0	1
533	33
0	40
0	16
4	1
0	1
0	6
0	0
0	0
4	331
0	313
0	340
0	0
0	199
2	242
1	331
0	2
0	15
1	251
4	2
1	27
0	3
0	0
0	0
0	22
0	0
4	6
0	0
2	20
16	46
14	13
0	3
0	33
6	33
0	0
83	183
0	174
7	9
0	2
3	4
0	4
0	0
0	1
0	0
0	0
0	0
71	608
0	191
2	343
0	173
8	421
0	109
2	82
0	0
0	0
40	99
0	4
0	4
0	21
1	0
0	19
2	15
0	0
0	19
0	0
0	0
0	82
0	5
22	1
2	9
0	5
3	2
1	4
0	0
0	0
0	16
0	0
0	1
0	1
0	14
0	0
439	511
0	41
0	60
1	8
0	0
0	402
0	7
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
139	51
3	4
0	11
0	7
0	5
0	4
0	29
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
