UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	6
0	6
7	4
0	0
0	0
0	29
0	21
0	24
0	24
2	2
0	0
0	9
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	8
5	279
60	454
5	44
0	265
4	8
3	213
0	70
4	0
1	335
1191	577
0	342
0	96
0	62
5	341
5	189
10	55
0	193
66	623
0	617
0	27
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	352
7	609
2	71
0	309
0	24
1	3
1	512
0	159
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	7
9	378
0	13
0	1
0	74
0	346
0	25
0	168
1	1
0	45
0	0
0	11
2	50
6	0
0	86
15	5
0	1
0	4
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
200	798
1	49
1	0
0	534
0	104
0	14
0	768
0	736
0	0
10	0
1	2011
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	14
0	14
0	12
0	1
0	0
0	6
1	1
0	1
5	3
2	3
0	0
0	1
0	0
0	0
0	0
0	47
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
202	0
52	1163
36	1118
1	44
1	81
2	897
4	1
0	2
0	0
3	1
0	1
2	897
3	0
0	0
13	1
0	1
0	0
0	0
0	1
422	12
0	13
0	1
0	0
0	0
0	1
0	0
0	0
1	234
0	225
0	237
0	0
0	143
0	168
0	235
0	2
0	18
0	169
1	3
4	21
0	4
0	0
0	0
0	8
0	0
1	2
0	0
1	7
22	51
18	17
0	6
0	37
7	39
0	0
53	191
0	178
8	13
0	3
2	6
0	6
0	0
0	6
0	0
0	0
0	0
77	641
0	208
3	378
0	196
2	423
0	116
1	81
0	0
0	2
44	109
1	2
0	2
0	14
0	0
5	18
0	17
0	4
0	16
0	2
0	3
2	88
0	1
7	0
0	4
0	4
0	1
0	1
0	0
0	2
0	33
0	0
1	6
0	0
0	20
0	0
485	278
0	50
0	43
0	8
0	0
0	176
0	4
0	11
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
109	35
0	0
0	5
0	4
0	2
0	4
0	27
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
