UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
7	1
0	1
5	1
0	0
0	0
0	12
0	11
0	11
0	10
1	3
1	1
1	4
0	2
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
1	69
1	96
5	148
2	36
0	108
4	33
0	87
0	45
0	0
0	221
236	297
0	222
0	123
0	109
1	233
0	136
4	85
0	148
23	206
1	196
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	152
0	211
0	41
1	156
0	31
0	24
0	174
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	11
3	168
0	15
0	6
0	43
0	142
0	13
0	66
3	0
0	28
0	1
0	7
0	30
3	7
0	29
8	8
0	0
0	8
0	0
0	7
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	110
0	0
0	0
0	0
0	0
97	350
0	39
0	0
0	227
0	78
0	22
3	344
1	330
0	0
14	0
2	1434
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	20
0	20
0	17
0	10
0	2
0	6
1	2
0	0
1	0
0	0
0	0
0	3
0	0
0	0
0	0
0	25
0	2
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
107	0
5	343
15	328
0	32
0	66
2	295
1	0
0	1
0	4
0	2
0	0
0	851
0	2
0	0
5	7
0	7
0	2
0	1
0	1
155	32
0	39
0	12
0	2
0	1
0	6
0	1
0	0
1	127
0	122
0	127
0	0
0	86
0	105
0	127
0	6
0	17
0	102
1	10
1	15
0	12
0	0
0	0
0	4
0	0
1	2
0	0
0	4
0	30
6	18
0	10
0	22
2	20
0	0
17	68
0	51
1	17
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
2	231
0	99
0	164
0	71
3	160
0	57
2	67
0	1
0	1
5	73
0	4
0	4
0	9
0	3
1	9
0	8
0	4
0	9
0	4
0	4
0	61
0	2
2	1
0	1
1	0
0	0
1	0
0	0
0	1
0	30
1	0
1	5
0	1
0	15
0	0
140	191
0	19
0	24
0	14
0	1
0	133
0	10
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	33
0	7
0	9
0	3
0	4
0	3
0	12
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
