UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	20
1	15
0	16
0	12
0	8
0	2
0	7
0	6
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	4
0	3
0	0
0	0
0	25
1	119
2	172
0	30
0	119
0	30
0	108
0	51
0	0
1	164
191	225
0	166
0	92
0	82
2	171
0	103
7	59
0	108
24	270
0	255
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	344
2	483
3	122
0	343
0	74
0	56
0	419
0	156
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	15
1	214
0	6
0	3
0	93
0	188
0	38
0	81
1	0
0	24
1	7
0	7
0	31
1	4
0	52
12	5
0	4
0	1
0	0
0	7
0	0
0	7
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	206
0	0
0	0
0	0
0	0
44	173
0	27
0	0
0	108
0	49
0	5
2	168
0	150
0	0
4	0
1	174
0	0
0	0
0	0
0	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	35
0	1
0	0
0	0
0	0
0	7
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
74	0
0	2
0	2
0	1
0	0
0	2
0	0
0	0
1	1
0	1
0	0
2	1119
0	0
0	0
3	1
2	1
0	0
0	0
0	0
254	42
0	74
0	30
0	2
0	1
0	31
0	1
0	2
3	190
0	188
0	193
0	1
0	130
0	149
0	189
0	8
0	29
0	152
2	15
5	29
0	13
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	17
2	10
0	5
0	11
0	8
0	0
3	12
0	9
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	248
0	120
1	169
0	82
6	179
0	69
0	72
0	0
0	1
6	67
1	2
0	2
0	12
0	3
0	15
0	15
0	3
0	14
0	2
0	1
0	63
0	2
4	0
0	4
2	2
0	3
0	1
0	1
0	0
0	21
1	4
0	4
0	0
0	3
0	0
351	456
0	53
0	71
0	26
1	4
0	302
0	18
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	3
0	0
39	22
0	3
0	7
0	3
0	2
0	2
0	6
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
