UniqueCount	AmbigCount
0	0
0	0
1	1
1	1
5	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
1	0
0	0
11	66
0	48
0	50
0	52
3	10
0	1
2	18
0	17
1	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7
8	272
29	404
1	26
0	206
10	22
5	236
0	52
5	0
6	344
784	526
0	347
0	86
0	67
4	287
0	185
22	46
2	197
98	744
4	733
0	65
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1049
25	1721
9	214
1	917
0	114
0	21
1	1388
0	436
0	0
0	0
0	0
2	0
1	5
0	1
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	11
0	33
14	617
0	22
0	3
0	208
0	529
1	69
0	213
0	0
0	56
1	0
0	15
2	62
5	2
0	89
45	9
0	1
0	8
1	0
0	0
0	0
3	0
0	17
0	17
0	17
0	0
0	0
0	11
0	11
0	6
0	17
0	1
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
166	618
8	51
0	0
0	429
0	91
1	13
14	579
2	554
0	0
20	0
0	313
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
3	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
267	0
0	17
0	17
0	0
0	0
0	12
2	0
0	1
1	1
0	1
0	2
0	1728
5	0
0	0
17	9
0	9
0	1
0	1
0	1
951	88
0	193
8	68
2	0
0	0
0	101
0	0
0	3
8	756
2	721
0	795
0	5
0	516
1	617
0	753
0	14
1	51
1	615
7	2
12	48
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	20
16	11
0	4
0	12
8	12
0	0
10	16
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	662
0	239
5	370
0	194
13	453
1	118
1	95
0	0
0	0
31	171
3	3
0	3
0	29
0	4
2	37
1	41
0	9
2	36
0	4
0	2
1	147
0	6
23	3
0	4
0	1
4	1
0	2
0	0
0	1
0	39
0	1
1	6
0	1
2	22
0	0
1052	1251
0	119
1	126
9	27
0	1
1	976
0	18
0	97
1	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
252	130
0	11
0	45
0	18
0	14
0	11
0	58
0	13
0	0
0	0
0	0
0	7
0	3
0	1
0	3
0	3
0	7
0	2
0	2
