UniqueCount	AmbigCount
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
18	9
0	9
3	7
0	0
0	0
6	56
1	46
0	47
0	36
0	10
1	3
5	12
0	12
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	2
0	3
0	0
0	0
1	62
4	463
73	753
12	78
0	450
6	55
7	396
0	131
0	0
3	693
1355	1046
2	693
0	244
0	180
7	652
0	358
20	109
3	391
170	1090
1	1051
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	550
15	840
5	124
0	492
0	61
0	22
4	660
0	231
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	42
29	729
1	37
0	3
0	249
0	626
1	82
0	246
4	2
0	97
0	6
0	22
2	86
5	4
0	91
18	15
0	0
0	15
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	0
0	0
0	0
0	0
435	1538
3	148
0	2
0	1098
0	310
1	37
5	1442
0	1369
0	0
22	0
11	3645
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	47
0	46
0	52
0	35
0	17
0	3
0	31
2	3
0	3
1	3
0	3
0	0
0	0
0	0
0	0
0	0
0	105
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
314	0
90	1940
86	1858
3	133
3	226
5	1631
12	0
0	0
1	1
0	0
0	0
2	1973
0	1
0	0
6	8
0	8
0	0
0	0
0	1
740	94
2	112
0	58
0	2
0	1
0	7
0	1
0	0
9	378
0	351
0	388
2	1
0	245
2	299
3	383
0	10
0	36
2	301
8	12
8	28
0	7
0	0
0	0
0	10
0	0
10	4
0	0
9	10
19	77
20	50
0	20
0	43
8	44
0	0
67	175
0	160
3	15
0	6
0	9
2	9
0	0
0	3
0	0
0	0
0	0
56	996
0	327
5	622
0	313
17	743
0	188
4	213
0	1
0	1
58	202
3	7
0	7
0	29
0	6
1	24
1	29
0	9
0	29
0	3
0	3
1	174
0	4
12	1
0	8
2	5
0	9
2	8
0	4
0	3
0	53
1	2
1	14
0	3
0	23
0	0
598	794
0	68
0	94
4	33
0	5
0	593
0	20
0	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	0
196	103
2	6
0	25
0	15
0	6
0	10
0	57
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
