UniqueCount	AmbigCount
0	0
0	0
0	1
0	0
3	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
3	1
0	0
0	0
0	12
0	10
0	12
0	10
0	0
0	0
0	0
0	2
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	53
0	122
6	241
3	60
0	182
4	34
1	90
0	35
2	1
0	78
289	120
0	78
0	37
0	33
1	89
0	55
4	43
0	63
5	199
2	190
0	21
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	173
3	236
3	43
0	139
0	5
0	28
0	223
0	62
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	2
6	84
0	0
0	0
0	11
0	81
0	2
0	44
0	1
0	17
0	1
0	7
0	22
1	2
0	32
9	0
0	0
0	0
0	0
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	225
0	0
0	0
0	0
0	0
73	165
0	5
0	0
0	97
0	21
0	3
0	162
0	162
0	0
5	0
0	336
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	1
0	0
0	1
0	0
0	0
3	0
0	0
0	0
0	1
2	0
0	0
0	0
0	45
0	3
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
174	1
12	273
1	270
0	10
0	14
0	154
0	0
0	0
0	0
0	0
0	0
0	891
0	0
0	0
5	0
0	0
0	0
0	0
0	0
113	0
0	22
0	0
0	0
0	0
0	22
0	0
0	0
0	76
0	72
0	77
0	1
0	41
0	53
0	76
0	1
0	1
0	50
0	7
0	15
0	24
0	0
0	0
0	6
0	0
3	2
0	0
3	6
0	49
8	39
0	21
0	31
10	28
1	0
14	146
0	136
3	10
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
15	238
0	141
1	144
0	64
3	124
0	47
0	47
2	0
0	0
11	35
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	33
0	0
4	0
0	1
0	1
0	1
0	1
0	2
0	0
0	13
0	0
0	2
0	2
1	11
0	0
177	38
0	20
0	6
0	3
0	0
0	9
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	4
0	0
20	14
0	0
0	0
0	0
0	1
0	1
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
