UniqueCount	AmbigCount
0	0
0	0
0	2
0	2
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	53
0	35
0	40
0	40
0	14
0	0
0	19
0	15
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	5
3	239
45	370
3	23
0	196
25	29
7	226
0	49
4	0
3	392
1026	686
0	397
0	91
2	68
5	425
3	207
9	58
3	209
112	1005
2	989
0	80
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1207
48	2017
8	286
3	1066
0	126
0	16
3	1611
0	564
0	0
0	0
0	0
1	0
10	5
0	4
0	5
2	3
0	0
0	0
0	0
0	0
0	0
0	17
0	50
20	817
0	26
0	3
0	276
0	694
4	109
0	276
0	0
0	85
0	3
0	20
9	64
11	3
0	112
42	12
1	1
0	11
0	0
0	0
0	0
0	0
0	24
0	24
0	24
0	0
0	0
0	16
0	13
0	3
0	24
0	1
0	1
0	1
0	2
0	0
0	0
0	8
0	0
0	0
0	0
0	0
213	759
3	62
1	3
0	541
0	135
1	24
4	729
0	685
0	0
11	0
0	384
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	3
0	3
0	4
2	2
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
248	0
0	14
1	14
0	0
0	0
0	12
2	1
2	1
4	2
1	3
0	1
1	1678
2	0
0	0
15	5
0	5
0	0
0	0
0	2
918	107
0	208
2	82
3	1
1	1
0	98
0	0
0	5
6	706
0	651
0	728
1	3
0	474
0	561
0	708
0	6
0	40
1	575
8	6
9	41
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	43
9	14
0	4
0	31
4	30
0	0
23	42
0	40
0	2
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
97	794
1	254
4	470
0	244
5	548
2	121
1	118
1	0
0	0
43	187
0	5
0	5
0	39
0	6
1	43
2	41
0	11
0	44
0	12
0	7
0	166
0	11
23	2
1	18
1	10
0	3
0	4
0	1
0	0
0	40
1	0
1	1
0	1
1	16
0	0
1408	1526
0	123
0	168
4	49
0	2
0	1184
2	31
0	135
0	0
0	0
0	3
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
187	78
0	10
0	17
0	9
0	6
0	8
0	43
0	11
0	0
0	0
1	0
0	11
0	2
0	0
1	1
0	2
0	11
0	2
