UniqueCount	AmbigCount
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	11
0	11
0	12
2	6
0	1
0	6
0	5
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	52
0	206
2	309
0	76
0	217
12	56
1	166
0	78
0	0
2	324
427	428
0	326
0	176
0	151
2	332
1	193
6	120
0	214
33	381
0	365
0	82
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	1
0	0
0	0
0	0
0	371
6	507
11	125
0	347
0	61
0	61
1	441
0	171
0	0
1	1
0	0
0	0
1	2
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	6
0	20
7	216
0	10
0	4
0	70
0	188
0	32
0	91
0	1
0	32
0	5
0	15
0	40
0	2
0	45
13	6
0	3
0	3
0	0
0	11
0	0
2	5
0	5
0	5
0	5
0	0
0	0
0	5
0	5
0	4
0	5
0	1
0	0
0	0
0	0
0	0
0	0
1	294
0	0
0	0
0	0
0	0
52	184
0	26
0	1
0	121
0	51
0	12
1	175
0	170
0	0
4	0
2	288
0	0
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	53
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
156	3
0	3
0	3
0	0
0	1
0	2
0	0
0	0
1	3
0	1
1	2
0	1897
2	0
0	0
10	14
0	14
0	0
0	0
0	5
282	46
0	64
0	20
2	3
1	3
0	15
0	0
0	0
0	126
0	127
0	128
0	1
0	94
0	107
0	126
0	1
0	16
0	103
3	12
5	16
0	22
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	22
1	18
0	12
0	16
2	14
0	0
1	13
0	9
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	364
0	159
0	247
0	116
8	264
0	92
3	96
0	1
0	2
12	79
0	5
0	5
0	18
0	2
2	20
0	19
0	4
0	17
0	4
0	5
0	72
0	3
8	0
0	5
0	2
0	1
0	1
0	1
0	3
0	34
2	1
0	5
0	5
0	8
0	0
357	577
0	61
0	73
1	49
0	7
1	387
0	21
0	52
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
3	0
0	0
0	1
0	2
0	0
65	30
0	0
0	8
0	5
0	5
0	4
0	17
0	8
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
