UniqueCount	AmbigCount
0	0
0	0
0	1
0	0
2	1
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	55
0	38
0	39
0	40
1	15
0	1
0	20
0	15
0	0
0	0
2	0
0	0
0	0
0	0
2	0
0	1
0	0
0	0
0	0
1	7
12	284
54	443
4	19
0	246
17	14
6	252
0	67
6	0
3	453
1054	697
0	458
0	123
1	65
10	381
4	220
11	47
2	225
83	917
4	899
0	86
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	974
31	1710
9	224
7	943
0	104
0	17
2	1387
0	426
0	0
0	0
0	0
0	0
9	1
0	0
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	14
0	36
23	824
2	19
0	5
0	246
0	733
1	101
0	304
0	2
0	78
0	0
0	22
3	77
6	5
0	137
37	8
0	5
0	3
1	0
0	1
0	0
4	0
0	12
0	12
0	13
0	0
0	0
0	7
0	6
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
172	634
5	58
0	0
0	446
2	96
1	12
6	591
0	562
0	0
11	0
1	333
0	0
0	0
0	0
4	0
0	0
1	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
307	1
0	16
1	14
0	1
0	1
0	15
0	0
1	0
0	0
1	0
0	0
0	1760
1	0
0	0
29	9
0	9
0	0
1	0
0	6
966	108
0	246
4	97
5	0
0	0
0	139
0	0
0	3
5	754
2	725
0	792
0	4
0	530
0	599
0	755
0	8
0	41
0	607
9	8
14	41
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	32
12	9
0	3
0	26
3	25
0	0
17	47
0	46
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
60	655
0	221
4	378
0	208
8	459
3	129
2	99
0	0
0	3
44	155
1	8
0	8
0	31
0	2
0	35
6	31
0	9
0	33
0	7
0	5
1	131
0	11
7	0
0	10
0	7
1	0
0	3
0	0
0	0
1	40
0	0
0	11
0	1
0	14
0	0
1355	1338
0	126
1	153
3	26
0	2
1	1031
0	16
0	122
0	0
1	0
0	5
2	5
4	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
190	96
1	1
0	31
0	11
0	6
0	12
0	52
0	13
0	0
0	0
0	0
0	4
1	3
0	0
0	2
0	2
0	4
0	3
0	3
