UniqueCount	AmbigCount
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	34
0	27
0	31
0	22
0	5
0	2
0	6
0	9
0	1
0	0
1	5
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	19
9	336
61	497
4	61
0	278
10	26
3	261
0	83
10	0
2	490
1101	749
0	489
0	185
2	142
11	482
1	272
23	86
0	286
103	951
1	924
0	118
2	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1619
37	2464
15	433
0	1440
1	178
0	90
4	1985
0	660
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	44
15	757
1	36
0	10
0	259
0	653
0	73
0	255
3	1
0	77
1	2
0	21
3	86
9	7
0	115
25	14
0	3
0	11
0	0
0	6
1	0
2	3
0	14
0	14
0	14
0	0
0	0
0	9
0	7
0	0
0	14
0	1
0	2
0	2
0	0
0	0
0	0
0	141
0	0
0	0
0	0
0	0
140	640
4	53
0	3
0	448
0	114
2	23
4	619
0	590
0	0
15	0
1	228
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	65
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
374	0
0	14
0	14
0	1
0	2
0	13
2	0
0	0
2	0
1	0
0	0
1	3278
0	0
0	0
17	1
0	1
0	0
0	0
0	0
1161	93
0	226
6	72
5	2
0	2
0	131
0	0
1	4
21	809
5	759
0	831
0	5
0	560
0	649
0	810
0	19
0	68
0	666
7	30
19	64
0	10
0	0
0	0
0	2
0	0
0	2
0	0
0	2
7	27
7	20
0	14
0	20
4	19
0	0
10	27
0	24
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	895
0	298
12	537
0	259
8	617
0	140
1	149
0	0
0	0
33	205
1	3
0	3
0	27
0	1
3	34
3	30
0	3
0	27
0	2
0	4
5	178
0	4
16	0
0	13
1	10
3	7
1	7
0	6
0	2
0	55
0	2
1	6
0	6
0	33
0	0
1647	1780
0	192
0	229
1	64
0	6
2	1289
0	40
0	149
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	1
0	1
0	0
129	45
0	2
0	10
0	5
0	4
0	3
0	28
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
